student_id,department,year,subject,month1_marks,month2_marks,month3_marks,model_marks,practicals_marks
496,MATH,4,Calculus,44.03,72.99,68.96,73.39,93.66
496,MATH,4,Statistics,51.3,42.24,76.97,63.98,50.88
496,MATH,4,Probability,53.83,57.01,73.93,54.49,70.65
496,MATH,4,Discrete Math,66.54,65.26,93.57,47.5,97.55
497,CHEM,3,Organic,72.01,83.77,63.67,69.96,93.97
497,CHEM,3,Inorganic,89.28,53.13,50.96,72.29,95.01
497,CHEM,3,Physical,57.73,75.86,78.95,87.83,78.2
497,CHEM,3,Analytical,62.14,93.19,73.62,85.07,67.25
497,CHEM,3,Industrial Chemistry,76.85,54.18,53.48,84.31,76.07
498,BIO,1,Biology,77.58,54.82,72.93,69.42,79.85
498,BIO,1,Genetics,56.0,79.35,84.33,59.3,65.03
498,BIO,1,Biochemistry,76.36,78.26,78.73,82.55,69.64
498,BIO,1,Microbiology,61.72,54.01,48.63,83.09,54.66
498,BIO,1,Biotechnology,91.58,85.47,87.16,94.87,70.43
499,ECE,2,Circuits,86.57,48.69,41.19,88.17,53.74
499,ECE,2,Electronics,94.37,77.11,81.44,58.52,83.69
499,ECE,2,Signals,42.38,86.08,49.33,83.35,61.22
499,ECE,2,Communication,43.76,66.48,49.31,85.12,61.88
499,ECE,2,Microprocessors,58.84,71.21,55.67,65.79,90.78
500,EEE,3,Machines,49.86,44.52,58.06,68.34,77.13
500,EEE,3,Circuits,60.48,83.45,42.16,68.75,69.11
500,EEE,3,Power Systems,75.62,93.15,68.07,99.28,65.11
500,EEE,3,Control,41.7,49.11,61.73,62.4,54.85
500,EEE,3,Measurements,63.8,58.6,46.74,61.29,94.32
